115;"Fondation «CAUX - Initiatives et Changement» - Stiftung ""CAUX - Initiativen der Veränderung"" - Fondazione ""CAUX - Iniziative e Cambiamento"" - ""CAUX - Initiatives of Change"" Foundation";"Fondation «CAUX - Initiatives et Changement» - Stiftung ""CAUX - Initiativen der Veränderung"" - Fondazione ""CAUX - Iniziative e Cambiamento"" - ""CAUX - Initiatives of Change"" Foundation";;CAUX;Postfach 3909;;6002;Luzern;HTTP://WWW.CAUX.IOFC.ORG/;"La Fondation a pour but : -,,d'oeuvrer pour une société juste et démocratique en renforçant les fondements moraux et spirituels de celle-ci ; -,,de guérir les blessures de I'histoire; -,,d'encourager le sens de responsabilité au niveau individuel et familial; -,,de favoriser un engagement éthique dans la vie professionnelle et au sein de I'entreprise; -,,de créer des réseaux d'hommes et de femmes de cultures et de traditions religieuses différentes. La Fondation cherche a atteindre ce but en promouvant des principes fondamentaux tels que I'honn?teté, la pureté, I'amour et le désintéressement comme lignes directrices pour la vie privée et I'engagement public. La Fondation fait partie d'Initiatives et Changement, réseau mondial de personnes de races, nationalité, croyance et origine diverses qui s'engagent pour une transformation de la société basée sur le changement personnel émanant de I'écoute de la voix intérieure, de leur conscience. Ces buts se poursuivent sans discrimination aucune au niveau de la nationalité, de la race, du sexe, des croyances religieuses ou des opinions politiques. La Fondation est indépendante de toute autorité, entité ou organisation politique ou économique. La Fondation maintient son autonomie tout en étant régie par la loi suisse en accord avec les principes énumérés ? l'Article 3. La Fondation, reconnue d'utilité publique, est membre de l'Association Internationale "" Initiatives et Changement -International "", avec si?ge ? Caux (VD -Suisse). La Fondation n'exerce aucune activité commerciale."
117;Sterbe- und Unterstützungskasse des Verbandes schweizerischer Polizei-Beamten;;;STERBEKASSE;Villenstrasse;2;6002;Luzern;HTTP://WWW.VSPB.ORG;Auszahlung von Sterbegeldern von verstorbenen Polizeibeamten an deren Hinterbliebene.
121;Stiftung für die Förderung des beruflichen Bildungswesens im Autogewerbe;;;AUTOGEWERBE;Postfach 64;;3000;Bern 22;;Förderung des beruflichen Bildungswesens im Autogewerbe auf gemeinnütziger Grundlage.
124;Haus des Schweizerbauern;;;SCHWEIZERBAUER;Laurstrasse;10;5201;Brugg AG;;Errichtung eines Verwaltungsgebäudes, genannt ''Haus des Schweizerbauern'', um es der gesamtschweizerischen landwirtschaftlichen Org anisation zur Verfügung zu stellen, dessen Unterhalt und nötigenfalls Erweiterung.
126;Stiftung Im Grüene;;;IM GRÜENE;Postfach 531;;8803;Rüschlikon;HTTP://WWW.GDI.CH;Durch die 1946 von Gottlieb und Adele Duttweiler gegründete Stiftung steht die Besitzung Langhalden hoch über dem Zürichsee als Park ''Im Grüene'' der Öffentlichkeit zur Verfügung. Die Stiftung ist Trägerin des 1963 eröffneten Gottlieb Duttweiler Instituts für wirtschaftliche und soziale Studien, das zu Ehren des Stifters dessen Namen trägt. Schriften und wichtige Dokumente der Stifter werden im G. + A. Duttweiler-Archiv aufbewahrt.
130;HASLER STIFTUNG;;;HASLER;Hirschengraben;6;3011;Bern;HTTP://WWW.HASLERSTIFTUNG.CH;Die Stiftung bezweckt, mit ihrem Vermögen und dessen Erträgen gemeinnützig zu wirken gemäss den folgenden Bestimmungen. 1. Zweck der Hasler Stiftung ist die Förderung der Informations- und Kommunikationstechnologie (IKT, engl. Information and Communication Technologies ICT) zum Wohl und Nutzen des Denk- und Werkplatzes Schweiz. 2. Die Hasler Stiftung übt ihre Fördertätigkeit aus durch Finanzierung oder Mitfinanzierung ausgewählter Projekte und Vorhaben in Bildung, Forschung und Innovation im Bereich der IKT. 3. Zur Erfüllung des Stiftungszweckes dienen primär die Nettoerträge des Stiftungsvermögens. Im Bedarfsfall kann zur Aufrechterhaltung einer sinnvollen Fördertätigkeit auch auf das Vermögen zurückgegriffen werden. Der Stiftungsrat legt jährlich den für Förderzwecke zur Verfügung stehenden Betrag fest. 4. Die Förderung erfolgt nach dem Ermessen des Stiftungsrats und ohne jeden Rechtsanspruch.
132;Stiftung für Studienbeiträge an Förderer und Bewahrer finnischer Kultur der Schweiz. Vereinigung der Freunde Finnlands / Stiftung für Studienbeiträge der SVFF;;;FINNISCHE KULTUR;Stauffacherstrasse;16;8004;Zürich;;Förderung und Vertiefung der kulturellen Beziehungen zwischen Finnland und der Schweiz. Stipendien an begabte, tüchtige und zuverlä ssige Finnen/Finninnen, die sich in ihrem Arbeitsgebiet besonders hervorgetan haben, für einen Schweizeraufenthalt.
134;;Fondation Changins;;CHANGINS;Postfach 1148;;1260;Nyon 1;HTTP://WWW.EICHANGINS.CH;La fondation a pour but de promouvoir la formation professionnelle des viticulteurs, cavistes et arboriculteurs et des ingénieurs H.E.S. en oenologie et en agronomie avec spécialisation (arboriculture, viticulture). La fondation peut aussi confier ? l'EI-Changins des tâches de formation dans d'autres spécialités de la mise en valeur des produits du sol.
135;Stiftung Tschumifonds des Schweizer Hoteliervereins;;;HOTELIER;Postfach;;3001;Bern;HTTP://WWW.HOTELLERIESUISSE.CH/INDEX.CFM?CBBD7F7B1;Die Stiftung bezweckt die Förderung der beruflichen Aus- und Weiterbildung auf allen Stufen, die Förderung der wissenschaftlichen, wirtschaftlichen und technischen Forschung für Hotellerie und Restauration, die Unterstützung von unbemittelten Auszubildenden und Absolventen von Fach- und Fachhochschulen sowie anderer der beruflichen Aus- und Weiterbildung dienenden Veranstaltungen des Schweizer Hotelier-Vereins.
138;Stiftung zu Gunsten der Bildung im Gesundheitswesen und speziell in der Drogeriebranche (Fondation ESD);;;FONDATION ESD;Rue de l'Evole;41;2000;Neuchâtel;HTTP://WWW.DROGISTENVERBAND.CH;"Die Stiftung unterstützt die berufliche Aus- Fort und Weiterbildung von Berufen im Gesundheitswesen. Insbesondere auch die Grundbildung, die höhere Fachbildung und die Fort- und Weiterbildung von Drogistinnen und Drogisten. Ebenfalls kann sie Leistungen unterstützen, welche die Kenntnisse über die erwähnten Berufe, sowie deren Image bei Institutionen und Bevölkerung sowie die Bildungskultur innerhalb der Berufe fördern. Hauptsächlich erfolgt die Unterstützung durch zur Verfügungstellen von Unterrichtsräumen und in der Regel nicht durch eine Auszahlung von Bargeld. Die Stiftung kann zudem: a) die Kosten welche im Rahmen von unterstützen Projekten anfallen direkt übernehmen; b) soweit nötig, sich an entsprechenden Schulen beteiligen oder diese betreiben; c) im Rahmen ihres Zweckes mit öffentlichen oder privaten Institutionen zusammenarbeiten. Die Gebäude der Fondation ESD werden ausschliesslich an die Höhere Fachschule für Drogistinnen und Drogisten (ESD) oder an eine Organisation die dem Stiftungszweck entspricht vermietet. Mit der verrechneten Miete darf maximal eine kostendeckende Nettorendite erzielt werden. Die Stiftung bezweckt in keiner Weise die Erzielung von Gewinnen."
139;Entwicklungsfonds Seltene Metalle;;;METALLE;Ch. Jean Pavillard; 14;1009;Pully;;Unterstützung und Durchführung von Forschungen mit Untersuchungen im Gebiete der seltenen Metalle im Hinblick auf deren industrielle Verwertung, bis zur Stufe der Produktionsreife.
140;Stiftung zugunsten katastrophengeschädigter Schweizer im Ausland;;;KATASTROPHE;Alpenstrasse;26;3006;Bern;;Ausrichtung von nicht rückzahlbaren Unterstützungsgeldern an durch
141;Robert Gsell-Heldt-Stiftung;;;GSELL;Postfach 235;;4010;Basel;;Ausbildung und Unterstützung von Verwandten, Überschuss an junge, bedürftige, strebsame Studenten der ETH.
142;Gertrud Rüegg-Stiftung;;;RÜEGG;Löwenstrasse;1;8001;Zürich;;Beiträge zur Linderung von Krankheit, Not und Bedürftigkeit, zum Zwecke
143;Stiftung HGK-Abwicklung;;;HGK;Herman-Burchard-Strasse;1;7265;Davos Wolfgang;HTTP://WWW.HOCHGEBIRGSKLINIK.CH;Die Stiftung betreibt Akut- und Rehabilitationskliniken, Heime und ähnliche Einrichtungen, in denen Kranke, Rekonvaleszente sowie erholungs- und betreuungsbedürftige Personen ohne Ansehen der Konfession und Nationalität Aufnahme finden. Dabei sollen auch Personen in bescheidenen wirtschaftlichen Verhältnissen berücksichtigt werden. Zudem betreibt, fördert und unterstützt die Stiftung Forschung und Fortbildung auf den medizinischen Gebieten, welchen die Betriebe der Stiftung jeweils dienen. Zudem kann die Stiftung Zuschüsse an Behandlungen, Kuren und Aufenthalte in Behandlungs- und Pflegeeinrichtungen oder ähnlichem gewähren. Die Stiftung kann zur Erreichung ihres Zweckes Zusammenarbeits- und andere Verträge abschliessen, sich an Unternehmungen beteiligen, Betriebe in Gesellschaften auslagern, Gesellschaften und Beteiligungen übernehmen, Darlehen erteilen oder aufnehmen sowie Stiftungen und Unternehmen gleicher oder ähnlicher Zielsetzung errichten. Bei den Mitteln, ihren Zweck zu verfolgen, ist die Stiftung frei. Die Stiftung kann international tätig sein und kann eigene Projekte durchführen oder Drittorganisationen unterstützen. Die Stiftung ist gemeinnützig und humanitär, und sie ist politisch und konfessionell neutral. Die Stiftung kann Liegenschaften erwerben, verwalten, belasten und veräussern.
144;Stiftung Oskar Reinhart;;;REINHART;Stadthausstrasse;6;8400;Winterthur;;Unterhalt der von Oskar Reinhart gestifteten Sammlung von deutschen, österreichischen und schweizerischen Kunstwerken sowie der graf ischen Sammlung, die im Museum Oskar Reinhart in Winterthur permanent der Öffentlichkeit zugänglich sind.
145;Graf Fabrice, von Gundlach und Payne Smith-Stiftung;;;FABRICE;Zedernweg;1;7000;Chur;;Unterstützung von Tierschutzbestrebungen: gute Tierhaltung, Tierasyle, humanes Schlachten, Wildschutz. Beiträge an Forschungen, Bauten/Gehege, konkretes Handeln im praktischen Tierschutz, Anschaffung von Geräten usw. Die Tätigkeit ist im Wesentlichen beschränkt auf Projekte in der Schweiz, Deutschland und Ungarn.
146;Huber-Kudlich-Stiftung;;;HUBER KUDLICH;Rämistrasse;101;8092;Zürich;;Förderung und Unterstützung der wissenschaftlichen Forschung, des ge erhalten nur ETH-Angehörige.
147;Stiftung Lindenhof Bern;;;LINDENHOF;Postfach;;3001;Bern;;"Die SLB hat zum Zweck: a),,Spitäler als vernetzte Erbringer von qualitativ hochstehenden stationären und ambulanten Gesundheitsdienstleistungen zu Gunsten aller Bevölkerungskreise zu betreiben oder betreiben zu lassen; b),,Ärztliche und nichtärztliche Bildung, Lehre und Forschung zu fördern;,, c),,Erwerb und Veräusserung von Beteiligungen;,, d),,Erwerb und Veräusserung von Grundstücken und Immobilien; e),,Ausgewählte humanitäre Aufgaben und Projekte im In- und Ausland, vorwiegend des SRK, mit Schwerpunkt Gesundheitswesen zu unterstützen f),,Rotkreuz-Krankenschwestern und -Krankenpfleger Lindenhof Bern, die infolge ihres Alters oder einer Krankheit arbeitsunfähig geworden sind, bei Bedürftigkeit zu unterstützen."
148;Stiftung Kinderdorf Pestalozzi (Fondation Village d'enfants Pestalozzi,;;;PESTALOZZI;Kinderdorfstrasse;20;9043;Trogen;HTTP://WWW.PESTALOZZI.CH;Die Stiftung ist Trägerin des Kinderdorfs Pestalozzi in Trogen. Das Kinderdorf Pestalozzi ist ein interkutureller Wohn- und Begegnungsort für Kinder und Jugendliche aus der Schweiz und dem Ausland, wo sie eine ganzheitliche Bildung im Geiste Pestalozzi's erfahren und sich zu aufgeschlossenen Menschen entwickeln können, die zum friedlichen Zusammenleben beitragen. Die Stiftung trägt zur Bildung von Kindern und Jugendlichen im In- und Ausland bei. Die Stiftung sensibilisiert die Schweizer Bevölkerung und insbesondere die Schweizer Jugend für ihre Tätigkeiten. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinen Erwerbszweck. Sie ist politisch und konfessionell neutral.
149;;Fondation pour un centre suisse de recherches scientifiques en Côte d'Ivoire;;IVOIRE;Laupenstrasse;7;3001;Bern;;a) de créer et d'entretenir un centre suisse de recherches scientifiques ? Adiopodoumé (Côte d'Ivoire),b) d'allouer ? des chercheurs suisses qui sont admis ? la station une subvention de voyage ou de séjour, lorsqu'ils présenteront ? cet effet une demande fondée.
151;;Fondation C.F. Ramuz;;RAMUZ;Postfach 181;;1009;Pully;;Promouvoir et défendre l'oeuvre de C.F. Ramuz et sa pensée. Favoriser la création littéraire romande en décernant le Grand Prix (to us les 5 ans) et le Prix de Poésie (tous les 3 ans).
152;Innerschweizerische Kulturstiftung (IKS);;;INNERSCHWEIZER;Bahnhofstrasse;18;6002;Luzern;;Auszeichnung von Werken innerschweizerischer Schriftsteller/innen sowie von kulturellen und wissenschaftlichen Werken aus dem Kulturgebiet der Innerschweiz.
153;;Fondation Internationale Pénale et Pénitentiaire (FIPP)/ International Penal and Penitentiary Foundation (IPPF);;FIPP;Postfach 5017;;3001;Berne;;Encourager les études dans le domaine de la prévention du crime et du traitement des délinquants, notamment par la recherche scienti fique, les publications et l'enseignement.
156;Schweizerischer Nationalfonds zur Förderung der wissenschaftlichen Forschung;;;NATIONALFONDS;Postfach 8232;;3001;Bern;HTTP://WWW.SNF.CH;Förderung der wissenschaftlichen Forschung in der Schweiz.
158;Rudolf Pohl-Stiftung;;;POHL;Bauherrenstrasse;56;8049;Zürich;;Sie bezweckt die Förderung der leiblichen, sittlichen und seelischen Wohlfahrt von Schweizer Wehrmännern und ihrer Hinterlassenen im Falle der Bedürftigkeit.
161;Stiftung Hilfskasse für schweizerische Waldfachleute und deren Familienangehörige;;;HILFSKASSE;Papiermühlestrasse; 172;3063;Ittigen;;Die Stiftung dient der Unterstützung in Not geratener Waldfachleute (insbesondere Förster, Forstingenieure und Absolventen der ETH mit Vertiefungsrichtung Wald)schweizerischer Nationalität und von deren direkten Familienangehörigen. Beiträge können auch zur Vorbeugung von Notlagen gewährt werden. Zudem können Beiträge an forstliche Ausbildungen zur Erlangung einer höheren Qualifikation gesprochen werden. Ausnahmsweise können auch gemeinnützige, im Waldbereich tätige Organisationen unterstützt werden.
164;;Fondation Bona Terra;;BONA TERRA;Route du Bout-du-Monde;1;1206;Gen?ve;;Soutenir de jeunes Juifs qui se vouent ? l'agriculture.
165;Schweizerische Vogelwarte Sempach;;;VOGELWARTE;;;6204;Sempach Stadt;HTTP://WWW.VOGELWARTE.CH;Zweck der Stiftung ist es, durch den Betrieb der Schweizerischen Vogelwarte der schweizerischen ornithologischen Forschung und dem Vogelschutz im weitesten Ausmass zu dienen. Die Schweizerische Vogelwarte erfüllt diese Aufgabe insbesondere durch - eigene ornithologische Forschung und Unterstützung der Forschungsarbeit anderer Ornithologen, - die Überwachung der Entwicklung der Vogelwelt und die Sammlung wissenschaftlichen Materials, - ihre Funktion als offizielle Bringungszentrle der Schweiz für wildlebende Vögel, - die Förderung des Vogelschutzes, - Information der Bevölkerung über Fragen der Vogelkunde und des Vogelschutzes, - Beratung von Behörden und Privaten.
169;;;Fondazione per l'Istituto svizzero di Roma;ISTITUTO;Via Frasca;10;6900;Lugano;;Das SIR nimmt pro Jahr 8 bis 9 Schweizer Wissenschaftler/innen auf, die an einem Doktorat oder einer Habilitationsschrift im Bereich der Geisteswissenschaften oder der Theologie arbeiten. Zusätzlich bietet das SIR 6 bis 7 Schweizer Kunstschaffenden (bildenden Künstler/innen, Gestalter/innen, Musiker/innen, Schriftsteller/innen) die Möglichkeit, ein Jahr lang in einem eigenen Atelier in Rom zu arbeiten. Die Mitglieder des SIR dürfen nicht älter als 40 Jahre sein.
170;Stiftung zur Förderung besonderer gemeinschaftlicher Aufgaben der sozialen Krankenversicherung;;;KRANKENVERSICHERUNG;Postfach;;4502;Solothurn;;Förderung besonderer gemeinschaftlicher Aufgaben der sozialen Krankenversicherung der Schweiz, wie: Förderung der Kranken- und Unfal lversicherung, Gewährung von Beiträgen an die Errichtung, Erweiterung und den Betrieb von den Krankenkassen nahestehenden Instituten und Heilanstalten, Gewährung von Beiträgen an die Anschaffung besonderer medizinischer Geräte und Apparate sowie an gemeinsame Aufw endungen der Krankenkassen für die Ausbildung, Information und Werbung.
173;John Siegrist-Stiftung;;;SIEGRIST;Diethelmstrasse;26;6363;Fürigen;;Den Hinterbliebenen von Mitgliedern der SBU, die während fünf Jahren ununterbrochen Aktivmitglied der SBU waren, ein Sterbegeld auszurichten, dessen Höhe vom Stiftungsrat in einem Reglement festgesetzt wird.
175;;Fondation Suisse Bellevue;;BELLEVUE;Avenue Ritz;29;1950;Sion;;Création et gestion de maisons destinées ? l'accueil, ? l'observation, lle, ? la formation professionnelle, au placement professionnel, ? la post-cure d'adolescent(e)s normalement intelligent(e)s, attein t(e)s de troubles du comportement, délinquant(e)s, toxicomanes ou non. La Fondation peut s'intéresser ? toutes autres activités conc ernant cette catégorie d'adolescent(e)s.
177;Richard & Emmy Bahr-Stiftung;;;BAHR;Vorstadt;53;8201;Schaffhausen;;Gewährung von Stipendien an Studierende aus Österreich, Süd-Tirol und Deutschland an der Universität Innsbruck, um ihnen das Studium der Geschichte oder Germanistik zu ermöglichen.
179;;Fondation Jan Masaryk;;MASARYK;Chemin de la Petite-Boissi?re;34;1208;Gen?ve;;Favoriser le développement de la compréhension internationale, organiser des cours sur les Nations Unies et les institutions spécial isées, fournir un logement ? ceux qui désirent étudier le travail des N.U. au Centre européen, perpétuer le souvenir de Jan Masaryk, premier président de la Fédération mondiale des Associations pour les Nations Unies (FMANU).
